NA_ID,NEIGHB_NAME,MostCommonPropertyUse,Bedrooms,CurrentTotal,NetTaxes,LotSize,TotalDwellingUnits
123,South Campus Property Owners Association,80 unit Apartment,0.0,16517000.0,301817.22,50640.0,80
123,South Campus Property Owners Association,9 unit Apartment,0.0,4192000.0,76358.87,23646.300000000003,27
123,South Campus Property Owners Association,Apartment & store,0.0,16048800.0,292818.51999999996,103053.28,46
123,South Campus Property Owners Association,Apartments & rooms,0.0,2530000.0,46156.36,12171.0,36
123,South Campus Property Owners Association,"Bank, s & l",0.0,1968300.0,35801.2,32191.0,0
123,South Campus Property Owners Association,C-2 parking lot,0.0,439300.0,7853.43,16319.0,0
123,South Campus Property Owners Association,C-3 parking lot,0.0,496000.0,8801.67,16496.6,0
123,South Campus Property Owners Association,Commercial exempt,0.0,82800.0,1425.3,3437109.39,0
123,South Campus Property Owners Association,Condominium-notation,0.0,1632000.0,29742.3,80670.0,0
123,South Campus Property Owners Association,Frat & sorority lg.,0.0,608000.0,11025.14,3747.6,0
123,South Campus Property Owners Association,"Garage, repair",0.0,985000.0,17916.14,14827.0,0
123,South Campus Property Owners Association,M-1 parking lot,0.0,63800.0,1078.02,6240.0,0
123,South Campus Property Owners Association,Medical clinic,0.0,6634100.0,121084.84,86289.0,0
123,South Campus Property Owners Association,Office - 1 story,0.0,660000.0,11975.64,7079.0,0
123,South Campus Property Owners Association,Office medical,0.0,13115300.0,239551.24,136384.0,0
123,South Campus Property Owners Association,Other,0.0,0.0,0.0,4300.0,0
123,South Campus Property Owners Association,R-5 parking lot,0.0,220000.0,3933.12,6622.0,0
123,South Campus Property Owners Association,Rest drive-in w/seat,0.0,3112900.0,56810.87,27587.3,0
123,South Campus Property Owners Association,Rest. w/bar & liquor,0.0,485000.0,8776.9,3128.0,0
123,South Campus Property Owners Association,Restaurant,0.0,1707000.0,31025.02,18485.0,0
123,South Campus Property Owners Association,Restaurant & apts.,0.0,1697100.0,30844.089999999997,12512.0,4
123,South Campus Property Owners Association,Restaurant & office,0.0,2180000.0,39758.9,6913.0,0
123,South Campus Property Owners Association,Restaurant & store,0.0,1590000.0,28974.6,27587.35,0
123,South Campus Property Owners Association,Rooming house,0.0,967000.0,17498.96,7662.2,22
123,South Campus Property Owners Association,Single family,92.0,6937300.0,125064.69,114603.26,22
123,South Campus Property Owners Association,Store 1 sty sm,0.0,5670800.0,102683.86,57849.65,0
123,South Campus Property Owners Association,Store 2 sty small,0.0,2340000.0,42595.31,23263.08,0
123,South Campus Property Owners Association,Store-warehse 1 sty.,0.0,367000.0,6620.05,6232.0,0
123,South Campus Property Owners Association,Store-warehse 2+ sty,0.0,922000.0,16764.58,12464.0,0
123,South Campus Property Owners Association,Tavern,0.0,2141300.0,38963.36,21363.5,0
123,South Campus Property Owners Association,Tavern & apartment,0.0,8663700.0,158094.65,51224.0,53
123,South Campus Property Owners Association,Vacant,0.0,0.0,0.0,621046.5599999999,0
125,High Point Estates,12 unit Apartment,0.0,2254000.0,37916.54,49288.0,24
125,High Point Estates,7 unit Apartment,9.0,665000.0,11155.52,14805.0,7
125,High Point Estates,Commercial exempt,0.0,0.0,0.0,235680.0,0
125,High Point Estates,Condominium,521.0,26343800.0,427611.51,564265.0,194
125,High Point Estates,Retirement home,0.0,628000.0,10530.63,17102.0,0
125,High Point Estates,Single family,1145.0,177492100.0,2911673.18,5138594.95,291
125,High Point Estates,Vacant,0.0,221100.0,3734.17,2613546.7,0
126,Park Ridge Neighborhood Association,2 Unit,158.0,11456600.0,204531.0,275346.0,52
126,Park Ridge Neighborhood Association,4 unit Apartment,56.0,3280000.0,54941.92,80093.0,24
126,Park Ridge Neighborhood Association,5 unit Apartment,8.0,755000.0,12675.54,14837.0,5
126,Park Ridge Neighborhood Association,6 unit Apartment,4.0,729000.0,12236.42,15505.0,6
126,Park Ridge Neighborhood Association,8 unit Apartment,0.0,940000.0,15800.02,26968.0,8
126,Park Ridge Neighborhood Association,Commercial exempt,0.0,0.0,0.0,186651.0,0
126,Park Ridge Neighborhood Association,Condominium,197.0,18381600.0,296781.27999999997,318094.0,103
126,Park Ridge Neighborhood Association,Single family,35.0,3134500.0,54267.29,65568.73,12
126,Park Ridge Neighborhood Association,Vacant,0.0,145600.0,2459.04,71454.0,0
127,Whitetail Ridge,2 Unit,4.0,209400.0,0.0,13853.0,2
127,Whitetail Ridge,Agricultural,0.0,100000.0,1827.8500000000001,3791623.0,0
127,Whitetail Ridge,Single family,554.0,58248200.0,988110.98,1584923.0,189
127,Whitetail Ridge,Vacant,0.0,2500.0,45.7,1462394.0,0
132,Mayfair Park Neighborhood Association,197 unit Apartment,0.0,5250000.0,95873.79,241555.9,197
132,Mayfair Park Neighborhood Association,2 Unit,27.0,1920600.0,32847.9,145646.9,16
132,Mayfair Park Neighborhood Association,4 unit Apartment,64.0,2860000.0,51747.5,52200.0,24
132,Mayfair Park Neighborhood Association,48 unit Apartment,0.0,4407000.0,80465.03,108900.0,48
132,Mayfair Park Neighborhood Association,Asphalt plant,0.0,530000.0,9599.42,240536.32,0
132,Mayfair Park Neighborhood Association,C-2 parking lot,0.0,34000.0,533.31,125841.0,0
132,Mayfair Park Neighborhood Association,C-2 vacant,0.0,593000.0,10750.98,25438.0,0
132,Mayfair Park Neighborhood Association,C-3 parking lot,0.0,457500.0,8186.1,84063.6,0
132,Mayfair Park Neighborhood Association,C-3l parking lot,0.0,312000.0,5614.72,31176.0,0
132,Mayfair Park Neighborhood Association,C-3l vacant,0.0,849200.0,15433.94,676316.0,0
132,Mayfair Park Neighborhood Association,Commercial exempt,0.0,210000.0,3750.33,3400055.0,0
132,Mayfair Park Neighborhood Association,Condominium,84.0,2959000.0,51617.61,70997.0,28
132,Mayfair Park Neighborhood Association,Condominium-notation,0.0,2336400.0,42529.509999999995,53578.0,36
132,Mayfair Park Neighborhood Association,Conservancy vacant,0.0,1000.0,18.29,217800.0,0
132,Mayfair Park Neighborhood Association,"Garage, repair",0.0,2866100.0,52123.45,108856.0,0
132,Mayfair Park Neighborhood Association,Gas & store,0.0,3711800.0,67669.70999999999,119767.0,0
132,Mayfair Park Neighborhood Association,"Grocer, large",0.0,25757500.0,470719.36,488083.0,0
132,Mayfair Park Neighborhood Association,"Grocer, small",0.0,2962100.0,54054.48,119560.0,0
132,Mayfair Park Neighborhood Association,M-1 vacant,0.0,20700.0,378.36,139806.03,0
132,Mayfair Park Neighborhood Association,Manufacturing,0.0,29359100.0,536198.48,2678926.0,0
132,Mayfair Park Neighborhood Association,Motel,0.0,1950000.0,35554.84,63276.0,0
132,Mayfair Park Neighborhood Association,Muffler shop & tire,0.0,3248700.0,59293.09,66397.0,0
132,Mayfair Park Neighborhood Association,Office - 1 story,0.0,1763800.0,32063.260000000002,141286.0,0
132,Mayfair Park Neighborhood Association,Rest drive-in w/seat,0.0,675000.0,12249.81,24933.0,0
132,Mayfair Park Neighborhood Association,Rest. w/bar & liquor,0.0,1568800.0,28587.09,57247.0,0
132,Mayfair Park Neighborhood Association,Restaurant,0.0,3967600.0,72169.02,225485.0,0
132,Mayfair Park Neighborhood Association,Shop center neighbor,0.0,8286800.0,151205.49,273874.0,0
132,Mayfair Park Neighborhood Association,Single family,398.0,35718500.0,600682.73,1348454.42,138
132,Mayfair Park Neighborhood Association,Store & shop,0.0,1318800.0,24017.49,28596.0,0
132,Mayfair Park Neighborhood Association,Store 1 sty lg dept.,0.0,8345000.0,152445.62,438344.0,0
132,Mayfair Park Neighborhood Association,Store 1 sty sm,0.0,4986500.0,90881.11,99536.0,0
132,Mayfair Park Neighborhood Association,"Store, Big Box",0.0,10635000.0,194215.16999999998,314533.0,0
132,Mayfair Park Neighborhood Association,Vacant,0.0,0.0,0.0,946757.0,0
132,Mayfair Park Neighborhood Association,Warehouse & office,0.0,3943400.0,71903.0,267996.74,0
132,Mayfair Park Neighborhood Association,"Warehouse, mini type",0.0,3147700.0,57446.97,160909.0,0
133,Parkside Resident Association,Commercial exempt,0.0,2500.0,21.21,181413.0,0
134,Clarendon Hills Homeowners Association,Condominium,462.0,34388200.0,570091.63,576552.0,301
134,Clarendon Hills Homeowners Association,Single family,229.0,25063900.0,431046.92,811499.0,69
134,Clarendon Hills Homeowners Association,Vacant,0.0,0.0,0.0,170190.0,0
135,Junction Ridge Neighborhood Association,115 unit Apartment,0.0,13794000.0,252044.97,254750.0,115
135,Junction Ridge Neighborhood Association,116 unit Apartment,0.0,19465000.0,328669.77,222263.0,116
135,Junction Ridge Neighborhood Association,170 unit Apartment,0.0,31508000.0,575829.66,184425.0,170
135,Junction Ridge Neighborhood Association,2 Unit,67.0,6761500.0,122292.06,135837.0,22
135,Junction Ridge Neighborhood Association,30 unit Apartment,0.0,15896000.0,290201.88,265313.0,120
135,Junction Ridge Neighborhood Association,40 unit Apartment,0.0,7425000.0,135629.44,59033.0,40
135,Junction Ridge Neighborhood Association,51 unit Apartment,0.0,9625000.0,175842.06,85819.0,51
135,Junction Ridge Neighborhood Association,52 unit Apartment,0.0,7857800.0,132635.12,66275.0,52
135,Junction Ridge Neighborhood Association,60 unit Apartment,0.0,11210000.0,189250.62,68754.0,60
135,Junction Ridge Neighborhood Association,80 unit Apartment,0.0,12833000.0,234479.37,149832.0,80
135,Junction Ridge Neighborhood Association,82 unit Apartment,0.0,14646500.0,267627.36,51532.0,82
135,Junction Ridge Neighborhood Association,Agricultural,0.0,108500.0,1832.4699999999998,542527.0,0
135,Junction Ridge Neighborhood Association,Apartment & store,0.0,17458000.0,319017.27,121514.0,50
135,Junction Ridge Neighborhood Association,"Bank, s & l",0.0,13898200.0,237045.2,384091.0,0
135,Junction Ridge Neighborhood Association,C-2 parking lot,0.0,6561400.0,110588.73999999999,731352.67,0
135,Junction Ridge Neighborhood Association,C-2 vacant,0.0,1162800.0,19638.6,127747.0,0
135,Junction Ridge Neighborhood Association,C-3 vacant,0.0,49400.0,834.32,18157.0,0
135,Junction Ridge Neighborhood Association,C-3l vacant,0.0,169100.0,2855.94,31399.0,0
135,Junction Ridge Neighborhood Association,Commercial exempt,0.0,0.0,0.0,8932232.799999999,0
135,Junction Ridge Neighborhood Association,Condominium,371.0,54980400.0,951920.53,775197.0,175
135,Junction Ridge Neighborhood Association,Condominium -office,0.0,9698100.0,162807.65,317898.0,0
135,Junction Ridge Neighborhood Association,Condominium-notation,0.0,18650800.0,314843.01,224624.0,0
135,Junction Ridge Neighborhood Association,Day care center,0.0,2331900.0,39307.9,98108.0,0
135,Junction Ridge Neighborhood Association,"Garage, repair",0.0,645000.0,10817.73,20767.0,0
135,Junction Ridge Neighborhood Association,Gas & store,0.0,5047500.0,85096.11,150213.0,0
135,Junction Ridge Neighborhood Association,"Grocer, small",0.0,3108400.0,52422.25,111979.0,0
135,Junction Ridge Neighborhood Association,Hotel,0.0,29565000.0,506463.52,720236.0,0
135,Junction Ridge Neighborhood Association,Manufacturing,0.0,48944600.0,826476.6900000001,1137753.0,0
135,Junction Ridge Neighborhood Association,Motel,0.0,4339000.0,73205.92,220736.0,0
135,Junction Ridge Neighborhood Association,Muffler shop & tire,0.0,9044000.0,152517.53,151183.96,0
135,Junction Ridge Neighborhood Association,Office & retail,0.0,2380400.0,40127.0,45842.0,0
135,Junction Ridge Neighborhood Association,Office - 1 story,0.0,42738400.0,724932.2,1698844.01,0
135,Junction Ridge Neighborhood Association,Office 2 sty or lg.,0.0,322873600.0,5450456.55,6902204.62,0
135,Junction Ridge Neighborhood Association,Pcd vacant,0.0,125000.0,2111.13,13510.2,0
135,Junction Ridge Neighborhood Association,Pud vacant,0.0,119000.0,2175.13,156464.0,0
135,Junction Ridge Neighborhood Association,Rest drive-in w/seat,0.0,1754300.0,29552.77,33100.26,0
135,Junction Ridge Neighborhood Association,Rest. w/bar & liquor,0.0,3002300.0,50554.600000000006,114539.0,0
135,Junction Ridge Neighborhood Association,Restaurant,0.0,1268000.0,21339.62,33091.13,0
135,Junction Ridge Neighborhood Association,Rpsm vacant,0.0,2967000.0,50109.82,618119.0,0
135,Junction Ridge Neighborhood Association,Shop center neighbor,0.0,35231200.0,631019.96,1035235.0,0
135,Junction Ridge Neighborhood Association,Single family,640.0,67385600.0,1177958.53,2785890.0,287
135,Junction Ridge Neighborhood Association,Store 1 sty lg dept.,0.0,13193600.0,241070.59,407919.99,0
135,Junction Ridge Neighborhood Association,Store 1 sty sm,0.0,19351600.0,326148.94,415935.2,0
135,Junction Ridge Neighborhood Association,"Store, Big Box",0.0,3797200.0,64055.43,153580.0,0
135,Junction Ridge Neighborhood Association,Store-warehse 1 sty.,0.0,11481800.0,193841.06,733903.0,0
135,Junction Ridge Neighborhood Association,Swimming/Fitness Club,0.0,975000.0,16391.13,86310.0,0
135,Junction Ridge Neighborhood Association,Vacant,0.0,2000.0,36.5,1766845.72,0
135,Junction Ridge Neighborhood Association,Veterinarian clinic,0.0,2094400.0,35296.75,107289.0,0
136,Old Middleton Greenway,53 unit Apartment,0.0,10250000.0,187266.1,42661.0,53
136,Old Middleton Greenway,Funeral home,0.0,1988600.0,36260.39,71582.0,0
136,Old Middleton Greenway,Single family,303.0,40793100.0,711715.74,2131677.59,88
136,Old Middleton Greenway,Vacant,0.0,532600.0,9735.130000000001,1133276.18,0
137,Newbery Heights,Agricultural,0.0,97400.0,1645.0,456257.0,0
137,Newbery Heights,Single family,214.0,26270600.0,422781.03,534628.0,64
137,Newbery Heights,Vacant,0.0,0.0,0.0,190819.3,0
139,Glacier Ridge Neighborhood Association,Agricultural,0.0,0.0,0.0,314777.0,0
139,Glacier Ridge Neighborhood Association,Condominium,213.0,31243500.0,545004.6,416140.0,106
139,Glacier Ridge Neighborhood Association,Day care center,0.0,1662000.0,30290.66,32305.0,0
139,Glacier Ridge Neighborhood Association,Single family,1791.0,221620300.0,3847360.69,5111725.0,539
139,Glacier Ridge Neighborhood Association,Vacant,0.0,0.0,0.0,7646681.38,0
142,Nobel Park Neighborhood Association,3 unit Apartment,3.0,306500.0,5186.07,12676.0,3
142,Nobel Park Neighborhood Association,Commercial exempt,0.0,0.0,0.0,29086.0,0
142,Nobel Park Neighborhood Association,Other,0.0,0.0,0.0,69337.6,0
142,Nobel Park Neighborhood Association,Rest drive-in w/seat,0.0,1266200.0,23056.04,33790.0,0
142,Nobel Park Neighborhood Association,Single family,422.0,37122400.0,625550.5,1803187.0,149
142,Nobel Park Neighborhood Association,"Station, 3+ bays",0.0,613000.0,11116.55,18726.0,0
142,Nobel Park Neighborhood Association,Store 1 sty sm,0.0,2313100.0,42015.46,186919.0,0
143,High Crossing Neighborhood Association,116 unit Apartment,0.0,14233000.0,260837.35,447450.0,116
143,High Crossing Neighborhood Association,189 unit Apartment,0.0,34369300.0,629985.52,298974.0,189
143,High Crossing Neighborhood Association,35 unit Apartment,0.0,11220000.0,205512.88,84652.0,70
143,High Crossing Neighborhood Association,40 unit Apartment,0.0,5262800.0,96391.41,180530.0,40
143,High Crossing Neighborhood Association,47 unit Apartment,0.0,7540000.0,138138.11,51032.0,47
143,High Crossing Neighborhood Association,53 unit Apartment,0.0,8660000.0,158670.47,71681.0,53
143,High Crossing Neighborhood Association,65 unit Apartment,0.0,7318000.0,134068.31,383138.0,130
143,High Crossing Neighborhood Association,76 unit Apartment,0.0,12440000.0,227967.22,131856.0,76
143,High Crossing Neighborhood Association,Agricultural,0.0,66000.0,1209.9499999999998,1549014.0,0
143,High Crossing Neighborhood Association,"Bank, s & l",0.0,5102100.0,93445.36,93476.0,0
143,High Crossing Neighborhood Association,C-1 vacant,0.0,4344300.0,79553.01999999999,683412.0,0
143,High Crossing Neighborhood Association,C-2 parking lot,0.0,1591000.0,29166.97,89965.0,0
143,High Crossing Neighborhood Association,Commercial exempt,0.0,0.0,0.0,905645.0,0
143,High Crossing Neighborhood Association,Condominium,573.0,62305100.0,1074319.03,1197864.0,300
143,High Crossing Neighborhood Association,Gar new car & repair,0.0,64269700.0,1177068.94,2233959.0,0
143,High Crossing Neighborhood Association,"Garage, repair",0.0,2437800.0,44602.17,76771.0,0
143,High Crossing Neighborhood Association,Gas & store,0.0,2646000.0,48418.99,78888.0,0
143,High Crossing Neighborhood Association,Gravel quarry,0.0,247000.0,4528.12,1957151.0,0
143,High Crossing Neighborhood Association,Hotel,0.0,40451000.0,741123.16,523532.0,0
143,High Crossing Neighborhood Association,Nursing home,0.0,6260000.0,114583.79999999999,308502.0,0
143,High Crossing Neighborhood Association,Office - 1 story,0.0,3310000.0,60503.009999999995,197072.0,0
143,High Crossing Neighborhood Association,Office 2 sty or lg.,0.0,48339500.0,885295.23,1466792.8,0
143,High Crossing Neighborhood Association,Pud vacant,0.0,1300400.0,23839.590000000004,1422462.0,0
143,High Crossing Neighborhood Association,Restaurant,0.0,1840500.0,33652.18,74052.0,0
143,High Crossing Neighborhood Association,Rpsm vacant,0.0,1420100.0,26033.949999999997,222515.0,0
143,High Crossing Neighborhood Association,Rs vacant,0.0,800000.0,14665.97,110483.0,0
143,High Crossing Neighborhood Association,Shop & office,0.0,1363700.0,24911.26,1099282.0,0
143,High Crossing Neighborhood Association,Shop center neighbor,0.0,3218300.0,58821.93,113678.0,0
143,High Crossing Neighborhood Association,"Shop, 1 story lg.",0.0,1360800.0,24858.09,66211.0,0
143,High Crossing Neighborhood Association,Single family,1222.0,116596500.0,2087767.94,2284241.0,382
143,High Crossing Neighborhood Association,Store & shop,0.0,1059000.0,19325.35,46390.0,0
143,High Crossing Neighborhood Association,Store 1 sty lg dept.,0.0,7443000.0,136359.85,369178.5,0
143,High Crossing Neighborhood Association,"Store, Big Box",0.0,929700.0,16954.97,286898.0,0
143,High Crossing Neighborhood Association,Tavern,0.0,1395800.0,25499.73,76800.0,0
143,High Crossing Neighborhood Association,Vacant,0.0,5702700.0,104544.5,6228226.1,0
143,High Crossing Neighborhood Association,Veterinarian clinic,0.0,270000.0,4861.02,18750.0,0
143,High Crossing Neighborhood Association,Warehouse & office,0.0,4415000.0,80849.13,246496.0,0
145,North Star Neighborhood Association,105 unit Apartment,0.0,17625000.0,322069.76,196646.0,105
145,North Star Neighborhood Association,147 unit Apartment,0.0,25240500.0,461269.39,87060.0,147
145,North Star Neighborhood Association,2 Unit,12.0,934200.0,16899.44,14799.0,4
145,North Star Neighborhood Association,24 unit Apartment,0.0,3000000.0,54747.25,65017.0,24
145,North Star Neighborhood Association,30 unit Apartment,0.0,3846900.0,70227.26,25456.0,30
145,North Star Neighborhood Association,37 unit Apartment,0.0,4744000.0,86624.88,58102.0,37
145,North Star Neighborhood Association,4 unit Apartment,152.0,12215000.0,222125.49,197416.0,52
145,North Star Neighborhood Association,40 unit Apartment,0.0,4705000.0,85912.02,36080.0,40
145,North Star Neighborhood Association,46 unit Apartment,0.0,6710000.0,122560.33,103093.0,46
145,North Star Neighborhood Association,54 unit Apartment,0.0,8745000.0,159757.0,60346.0,54
145,North Star Neighborhood Association,57 unit Apartment,0.0,8511000.0,155479.85,119986.0,57
145,North Star Neighborhood Association,80 unit Apartment,0.0,12508000.0,228538.86,103666.0,80
145,North Star Neighborhood Association,82 unit Apartment,0.0,16343000.0,298636.76,52771.0,82
145,North Star Neighborhood Association,94 unit Apartment,0.0,25350000.0,463182.75,371638.0,188
145,North Star Neighborhood Association,95 unit Apartment,0.0,14620000.0,267142.99,174585.0,95
145,North Star Neighborhood Association,C-1 vacant,0.0,125000.0,2284.8,10152.0,0
145,North Star Neighborhood Association,C-2 vacant,0.0,355300.0,6494.360000000001,206113.0,0
145,North Star Neighborhood Association,Commercial exempt,0.0,0.0,0.0,21512.0,0
145,North Star Neighborhood Association,Condominium,674.0,79811700.0,1380496.25,1471560.0,240
145,North Star Neighborhood Association,Gravel quarry,0.0,496000.0,8977.98,2337127.0,0
145,North Star Neighborhood Association,"Grocer, large",0.0,9907500.0,181005.73,257805.0,0
145,North Star Neighborhood Association,Nursing home,0.0,29646000.0,541114.45,314105.0,0
145,North Star Neighborhood Association,Office & retail,0.0,6247700.0,114022.04,132563.0,0
145,North Star Neighborhood Association,Pud vacant,0.0,1089500.0,19914.38,139962.0,0
145,North Star Neighborhood Association,Shop center neighbor,0.0,1990000.0,36285.99,31320.0,0
145,North Star Neighborhood Association,Single family,3616.0,431266200.0,7631099.5,7592574.0,1108
145,North Star Neighborhood Association,Store 1 sty sm,0.0,2696700.0,49115.25,28340.0,0
145,North Star Neighborhood Association,Vacant,0.0,1041300.0,19033.43,3456858.324199032,0
146,Sprecher East Neighborhood Association,132 unit Apartment,0.0,17032000.0,311230.63,281696.0,132
146,Sprecher East Neighborhood Association,16 unit Apartment,0.0,1740000.0,31716.37,50454.0,16
146,Sprecher East Neighborhood Association,2 Unit,70.0,5725100.0,103260.1,156864.0,24
146,Sprecher East Neighborhood Association,22 unit Apartment,0.0,4060000.0,74122.4,30342.0,22
146,Sprecher East Neighborhood Association,26 unit Apartment,0.0,3310000.0,60413.56,54149.0,26
146,Sprecher East Neighborhood Association,4 unit Apartment,30.0,2500000.0,45431.69,62562.0,12
146,Sprecher East Neighborhood Association,42 unit Apartment,0.0,11887000.0,217099.8,245243.0,84
146,Sprecher East Neighborhood Association,44 unit Apartment,0.0,7524000.0,137350.85,107692.0,88
146,Sprecher East Neighborhood Association,48 unit Apartment,0.0,5503000.0,100498.23,76049.0,48
146,Sprecher East Neighborhood Association,61 unit Apartment,0.0,9391000.0,171564.9,189775.0,61
146,Sprecher East Neighborhood Association,65 unit Apartment,0.0,11180000.0,204176.91999999998,171505.0,130
146,Sprecher East Neighborhood Association,7 unit Apartment,21.0,1010000.0,18373.1,26419.0,7
146,Sprecher East Neighborhood Association,86 unit Apartment,0.0,13952000.0,254932.97,224287.0,86
146,Sprecher East Neighborhood Association,Agricultural,0.0,79800.0,1458.5,3679084.8,0
146,Sprecher East Neighborhood Association,C-2 vacant,0.0,1646300.0,30091.840000000004,176282.0,0
146,Sprecher East Neighborhood Association,Church,0.0,660400.0,12071.1,1339000.0,0
146,Sprecher East Neighborhood Association,Condominium,437.0,55243400.0,947797.6799999999,1008310.0,193
146,Sprecher East Neighborhood Association,Gas & store,0.0,2724000.0,49702.38,75710.0,0
146,Sprecher East Neighborhood Association,Pud vacant,0.0,2941700.0,53769.76,1667788.0,0
146,Sprecher East Neighborhood Association,Single family,2117.0,253555200.0,4423497.33,6249239.0,649
146,Sprecher East Neighborhood Association,Vacant,0.0,657700.0,12021.74,12599050.23,0
147,Hawk's Landing Neighborhood Association,204 unit Apartment,0.0,28318000.0,517521.36,489924.0,204
147,Hawk's Landing Neighborhood Association,Agricultural,0.0,2000.0,36.56,1120226.0,0
147,Hawk's Landing Neighborhood Association,Condominium,760.0,147677600.0,2640894.11,1752096.0,290
147,Hawk's Landing Neighborhood Association,Golf course,0.0,4668500.0,84539.65000000001,8974790.6,0
147,Hawk's Landing Neighborhood Association,Single family,1610.0,291303200.0,5185091.94,8756070.0,380
147,Hawk's Landing Neighborhood Association,Vacant,0.0,710800.0,12992.31,5069321.0,0
148,Greystone,196 unit Apartment,0.0,25034000.0,422724.93,404115.0,196
148,Greystone,Condominium,156.0,19768700.0,315808.66,247055.0,60
148,Greystone,Single family,366.0,64293600.0,1059886.23,1380176.0,92
148,Greystone,Vacant,0.0,581500.0,9820.98,157457.0,0
149,Summit Woods Neighborhood Association,2 Unit,16.0,976300.0,17580.82,30293.0,6
149,Summit Woods Neighborhood Association,28 unit Apartment,0.0,3217000.0,58713.66,67289.0,28
149,Summit Woods Neighborhood Association,4 unit Apartment,72.0,4105000.0,73823.38,99932.2,40
149,Summit Woods Neighborhood Association,53 unit Apartment,0.0,9490000.0,173374.46,32352.0,53
149,Summit Woods Neighborhood Association,76 unit Apartment,0.0,5130000.0,93680.37,97449.04,76
149,Summit Woods Neighborhood Association,8 unit Apartment,0.0,6331000.0,115192.04000000001,134360.44,48
149,Summit Woods Neighborhood Association,Commercial exempt,0.0,0.0,0.0,383981.0,0
149,Summit Woods Neighborhood Association,Condominium,56.0,4841100.0,83747.27,53593.79,24
149,Summit Woods Neighborhood Association,Condominium -office,0.0,949000.0,17258.11,80675.8,0
149,Summit Woods Neighborhood Association,Other,0.0,108000.0,1974.07,8609.0,0
149,Summit Woods Neighborhood Association,R-4 vacant,0.0,0.0,0.0,1200.2,0
149,Summit Woods Neighborhood Association,Restaurant,0.0,722000.0,13108.9,32735.76,0
149,Summit Woods Neighborhood Association,Restaurant & store,0.0,325000.0,5852.35,14804.0,0
149,Summit Woods Neighborhood Association,Shop center neighbor,0.0,1951000.0,35573.12,75164.0,0
149,Summit Woods Neighborhood Association,Single family,604.0,72775100.0,1256677.43,2277883.0,194
149,Summit Woods Neighborhood Association,Store 1 sty sm,0.0,935000.0,17002.2,20081.16,0
149,Summit Woods Neighborhood Association,Vacant,0.0,0.0,0.0,3715107.3400000003,0
150,Leopold Neighborhood Association,17 unit Apartment,0.0,1490000.0,27146.77,49646.0,17
150,Leopold Neighborhood Association,2 Unit,181.0,9380200.0,167523.11000000002,321954.0,58
150,Leopold Neighborhood Association,23 unit Apartment,0.0,2709000.0,49428.21,55114.0,23
150,Leopold Neighborhood Association,24 unit Apartment,0.0,2481000.0,45260.72,48518.0,24
150,Leopold Neighborhood Association,3 To 7 Unit,0.0,0.0,0.0,13798.0,0
150,Leopold Neighborhood Association,3 unit Apartment,9.0,508700.0,9210.11,9306.0,3
150,Leopold Neighborhood Association,36 unit Apartment,0.0,7814000.0,142651.62,167337.0,72
150,Leopold Neighborhood Association,4 unit Apartment,106.0,6101000.0,110370.94,172682.0,52
150,Leopold Neighborhood Association,8 unit Apartment,0.0,2715000.0,49361.58,70010.0,24
150,Leopold Neighborhood Association,C-2 vacant,0.0,174000.0,3180.45,35427.0,0
150,Leopold Neighborhood Association,Commercial exempt,0.0,220000.0,4021.27,1097080.0,0
150,Leopold Neighborhood Association,Condominium,360.0,28680800.0,470271.54,576706.0,173
150,Leopold Neighborhood Association,Funeral home,0.0,1005000.0,18281.69,46257.0,0
150,Leopold Neighborhood Association,Gar new car & repair,0.0,4653600.0,84972.52,68761.0,0
150,Leopold Neighborhood Association,"Garage, repair",0.0,2563000.0,46759.56,228311.0,0
150,Leopold Neighborhood Association,Hotel,0.0,8897300.0,162540.82,72273.0,0
150,Leopold Neighborhood Association,Office - 1 story,0.0,490000.0,8868.3,29902.5,0
150,Leopold Neighborhood Association,Office 2 sty or lg.,0.0,10407700.0,189707.85,273929.88,0
150,Leopold Neighborhood Association,Vacant,0.0,0.0,0.0,1132128.3900000001,0
150,Leopold Neighborhood Association,Warehouse & office,0.0,4909700.0,89653.62,174453.0,0
151,VanChaMasShe Neighborhood Association,Single family,264.0,49408000.0,871440.56,616724.12,80
152,Monona Bay Neighborhood Association,145 unit Apartment,0.0,6230000.0,113786.68,212308.0,145
152,Monona Bay Neighborhood Association,2 Unit,77.0,9042500.0,161879.37,89981.0,40
152,Monona Bay Neighborhood Association,3 unit Apartment,14.0,1635200.0,29624.480000000003,17230.0,9
152,Monona Bay Neighborhood Association,4 unit Apartment,8.0,540000.0,9782.22,8712.0,4
152,Monona Bay Neighborhood Association,Apartment & store,0.0,1850000.0,33727.01,15860.0,7
152,Monona Bay Neighborhood Association,C-2 parking lot,0.0,194000.0,3281.56,12736.0,0
152,Monona Bay Neighborhood Association,C-2 vacant,0.0,400000.0,7311.39,25981.5,0
152,Monona Bay Neighborhood Association,Commercial exempt,0.0,2500.0,21.21,556518.4299999999,0
152,Monona Bay Neighborhood Association,Condominium -apt,0.0,11825000.0,215702.09999999998,158185.0,150
152,Monona Bay Neighborhood Association,Condominium-notation,0.0,4690000.0,85637.85,63935.0,0
152,Monona Bay Neighborhood Association,Office - 1 story,0.0,1100000.0,20018.16,12800.0,0
